CustomerID,Churn,Friction_Cluster,Friction_Segment,Explorer_Cluster,Explorer_Segment,Timing_Cluster,Timing_Segment
13784,0,1,Low-Support,0,Focused-Buyer,0,Weekday-Shopper
12724,0,0,High-Support,0,Focused-Buyer,0,Weekday-Shopper
13862,0,1,Low-Support,0,Focused-Buyer,0,Weekday-Shopper
16791,0,1,Low-Support,1,Broad-Explorer,0,Weekday-Shopper
16235,0,1,Low-Support,0,Focused-Buyer,0,Weekday-Shopper
14270,1,0,High-Support,0,Focused-Buyer,0,Weekday-Shopper
12665,1,3,High-Returner,0,Focused-Buyer,0,Weekday-Shopper
12523,0,1,Low-Support,0,Focused-Buyer,0,Weekday-Shopper
16655,0,1,Low-Support,1,Broad-Explorer,1,Weekend-Shopper
16359,0,1,Low-Support,0,Focused-Buyer,0,Weekday-Shopper
16554,0,2,Serial-Canceller,0,Focused-Buyer,0,Weekday-Shopper
12359,0,0,High-Support,1,Broad-Explorer,0,Weekday-Shopper
15939,0,1,Low-Support,0,Focused-Buyer,0,Weekday-Shopper
14587,0,0,High-Support,1,Broad-Explorer,0,Weekday-Shopper
14715,0,1,Low-Support,0,Focused-Buyer,0,Weekday-Shopper
14185,1,1,Low-Support,0,Focused-Buyer,0,Weekday-Shopper
12437,0,1,Low-Support,0,Focused-Buyer,0,Weekday-Shopper
14040,0,1,Low-Support,1,Broad-Explorer,1,Weekend-Shopper
12652,1,1,Low-Support,0,Focused-Buyer,0,Weekday-Shopper
14514,0,1,Low-Support,0,Focused-Buyer,1,Weekend-Shopper
15171,1,3,High-Returner,0,Focused-Buyer,0,Weekday-Shopper
14167,0,0,High-Support,0,Focused-Buyer,0,Weekday-Shopper
17048,1,1,Low-Support,0,Focused-Buyer,0,Weekday-Shopper
17364,0,1,Low-Support,1,Broad-Explorer,0,Weekday-Shopper
13284,1,1,Low-Support,0,Focused-Buyer,0,Weekday-Shopper
16500,0,1,Low-Support,0,Focused-Buyer,0,Weekday-Shopper
12951,0,1,Low-Support,0,Focused-Buyer,0,Weekday-Shopper
15835,0,1,Low-Support,0,Focused-Buyer,0,Weekday-Shopper
18190,1,0,High-Support,0,Focused-Buyer,0,Weekday-Shopper
13993,0,1,Low-Support,0,Focused-Buyer,0,Weekday-Shopper
14114,1,1,Low-Support,0,Focused-Buyer,0,Weekday-Shopper
15447,1,0,High-Support,0,Focused-Buyer,0,Weekday-Shopper
16315,1,1,Low-Support,0,Focused-Buyer,0,Weekday-Shopper
14978,0,0,High-Support,1,Broad-Explorer,0,Weekday-Shopper
16395,0,1,Low-Support,1,Broad-Explorer,0,Weekday-Shopper
15510,1,1,Low-Support,0,Focused-Buyer,0,Weekday-Shopper
13614,0,1,Low-Support,1,Broad-Explorer,0,Weekday-Shopper
13246,0,1,Low-Support,1,Broad-Explorer,0,Weekday-Shopper
15687,0,0,High-Support,1,Broad-Explorer,0,Weekday-Shopper
16493,0,1,Low-Support,0,Focused-Buyer,1,Weekend-Shopper
12490,0,1,Low-Support,1,Broad-Explorer,0,Weekday-Shopper
12672,1,1,Low-Support,0,Focused-Buyer,0,Weekday-Shopper
13385,1,1,Low-Support,0,Focused-Buyer,0,Weekday-Shopper
15626,0,0,High-Support,0,Focused-Buyer,0,Weekday-Shopper
12553,0,0,High-Support,0,Focused-Buyer,0,Weekday-Shopper
15213,1,1,Low-Support,0,Focused-Buyer,0,Weekday-Shopper
14175,0,2,Serial-Canceller,1,Broad-Explorer,0,Weekday-Shopper
18106,1,0,High-Support,0,Focused-Buyer,0,Weekday-Shopper
15033,0,1,Low-Support,1,Broad-Explorer,0,Weekday-Shopper
14329,0,2,Serial-Canceller,1,Broad-Explorer,0,Weekday-Shopper
16401,0,2,Serial-Canceller,0,Focused-Buyer,1,Weekend-Shopper
16206,0,1,Low-Support,0,Focused-Buyer,1,Weekend-Shopper
13782,0,1,Low-Support,0,Focused-Buyer,1,Weekend-Shopper
12924,0,0,High-Support,0,Focused-Buyer,0,Weekday-Shopper
16593,0,1,Low-Support,0,Focused-Buyer,0,Weekday-Shopper
13700,0,1,Low-Support,1,Broad-Explorer,0,Weekday-Shopper
13064,0,1,Low-Support,0,Focused-Buyer,1,Weekend-Shopper
13048,0,1,Low-Support,0,Focused-Buyer,0,Weekday-Shopper
18069,0,1,Low-Support,1,Broad-Explorer,0,Weekday-Shopper
13634,0,1,Low-Support,1,Broad-Explorer,1,Weekend-Shopper
16843,0,1,Low-Support,1,Broad-Explorer,0,Weekday-Shopper
17064,0,1,Low-Support,0,Focused-Buyer,1,Weekend-Shopper
17609,0,1,Low-Support,1,Broad-Explorer,1,Weekend-Shopper
15673,0,0,High-Support,1,Broad-Explorer,0,Weekday-Shopper
12626,0,2,Serial-Canceller,1,Broad-Explorer,0,Weekday-Shopper
14976,0,0,High-Support,0,Focused-Buyer,0,Weekday-Shopper
12388,0,0,High-Support,0,Focused-Buyer,0,Weekday-Shopper
13527,0,1,Low-Support,1,Broad-Explorer,1,Weekend-Shopper
15696,0,1,Low-Support,1,Broad-Explorer,1,Weekend-Shopper
15316,1,1,Low-Support,0,Focused-Buyer,0,Weekday-Shopper
12673,0,0,High-Support,0,Focused-Buyer,0,Weekday-Shopper
15296,0,1,Low-Support,1,Broad-Explorer,0,Weekday-Shopper
17988,0,0,High-Support,0,Focused-Buyer,0,Weekday-Shopper
12820,0,0,High-Support,0,Focused-Buyer,0,Weekday-Shopper
13001,0,1,Low-Support,1,Broad-Explorer,0,Weekday-Shopper
14101,0,1,Low-Support,0,Focused-Buyer,0,Weekday-Shopper
14238,1,1,Low-Support,0,Focused-Buyer,0,Weekday-Shopper
17730,0,1,Low-Support,1,Broad-Explorer,0,Weekday-Shopper
13929,1,1,Low-Support,0,Focused-Buyer,0,Weekday-Shopper
14657,0,1,Low-Support,1,Broad-Explorer,0,Weekday-Shopper
13859,1,1,Low-Support,0,Focused-Buyer,0,Weekday-Shopper
18212,1,0,High-Support,0,Focused-Buyer,0,Weekday-Shopper
14292,0,1,Low-Support,0,Focused-Buyer,0,Weekday-Shopper
13883,0,2,Serial-Canceller,0,Focused-Buyer,0,Weekday-Shopper
18233,1,1,Low-Support,0,Focused-Buyer,0,Weekday-Shopper
17018,0,0,High-Support,0,Focused-Buyer,1,Weekend-Shopper
14242,1,1,Low-Support,0,Focused-Buyer,0,Weekday-Shopper
12356,0,1,Low-Support,0,Focused-Buyer,0,Weekday-Shopper
12346,1,3,High-Returner,0,Focused-Buyer,0,Weekday-Shopper
13898,1,1,Low-Support,0,Focused-Buyer,0,Weekday-Shopper
16948,1,0,High-Support,0,Focused-Buyer,1,Weekend-Shopper
16997,1,1,Low-Support,0,Focused-Buyer,0,Weekday-Shopper
12527,0,1,Low-Support,0,Focused-Buyer,0,Weekday-Shopper
15395,1,1,Low-Support,0,Focused-Buyer,0,Weekday-Shopper
12510,1,1,Low-Support,0,Focused-Buyer,0,Weekday-Shopper
13693,1,3,High-Returner,0,Focused-Buyer,0,Weekday-Shopper
13263,0,1,Low-Support,1,Broad-Explorer,0,Weekday-Shopper
14428,0,1,Low-Support,0,Focused-Buyer,0,Weekday-Shopper
12451,0,0,High-Support,1,Broad-Explorer,0,Weekday-Shopper
12422,1,1,Low-Support,0,Focused-Buyer,0,Weekday-Shopper
17708,1,1,Low-Support,0,Focused-Buyer,0,Weekday-Shopper
14090,1,1,Low-Support,0,Focused-Buyer,0,Weekday-Shopper
15606,0,2,Serial-Canceller,0,Focused-Buyer,1,Weekend-Shopper
15831,0,0,High-Support,0,Focused-Buyer,0,Weekday-Shopper
13310,0,0,High-Support,0,Focused-Buyer,0,Weekday-Shopper
14916,0,1,Low-Support,0,Focused-Buyer,0,Weekday-Shopper
17602,0,1,Low-Support,1,Broad-Explorer,0,Weekday-Shopper
14572,0,1,Low-Support,1,Broad-Explorer,1,Weekend-Shopper
13502,0,1,Low-Support,0,Focused-Buyer,0,Weekday-Shopper
14784,0,1,Low-Support,0,Focused-Buyer,1,Weekend-Shopper
15938,1,1,Low-Support,0,Focused-Buyer,0,Weekday-Shopper
12637,0,1,Low-Support,1,Broad-Explorer,0,Weekday-Shopper
17418,0,1,Low-Support,0,Focused-Buyer,0,Weekday-Shopper
14779,1,0,High-Support,0,Focused-Buyer,0,Weekday-Shopper
16321,0,3,High-Returner,0,Focused-Buyer,0,Weekday-Shopper
15262,1,1,Low-Support,0,Focused-Buyer,0,Weekday-Shopper
17862,1,1,Low-Support,0,Focused-Buyer,0,Weekday-Shopper
16892,0,1,Low-Support,0,Focused-Buyer,0,Weekday-Shopper
12402,1,1,Low-Support,0,Focused-Buyer,0,Weekday-Shopper
17771,0,0,High-Support,0,Focused-Buyer,0,Weekday-Shopper
15422,1,1,Low-Support,0,Focused-Buyer,0,Weekday-Shopper
14770,1,0,High-Support,0,Focused-Buyer,0,Weekday-Shopper
16912,0,1,Low-Support,0,Focused-Buyer,0,Weekday-Shopper
15174,1,1,Low-Support,0,Focused-Buyer,0,Weekday-Shopper
14895,0,1,Low-Support,1,Broad-Explorer,0,Weekday-Shopper
12594,0,1,Low-Support,0,Focused-Buyer,0,Weekday-Shopper
17504,1,2,Serial-Canceller,0,Focused-Buyer,0,Weekday-Shopper
16387,1,1,Low-Support,0,Focused-Buyer,0,Weekday-Shopper
12664,0,0,High-Support,0,Focused-Buyer,0,Weekday-Shopper
16618,0,1,Low-Support,0,Focused-Buyer,0,Weekday-Shopper
17277,1,1,Low-Support,0,Focused-Buyer,0,Weekday-Shopper
14088,0,0,High-Support,1,Broad-Explorer,0,Weekday-Shopper
17094,1,1,Low-Support,0,Focused-Buyer,0,Weekday-Shopper
14692,1,0,High-Support,0,Focused-Buyer,0,Weekday-Shopper
12970,0,1,Low-Support,1,Broad-Explorer,0,Weekday-Shopper
17889,1,1,Low-Support,0,Focused-Buyer,0,Weekday-Shopper
17644,0,2,Serial-Canceller,0,Focused-Buyer,0,Weekday-Shopper
17714,1,1,Low-Support,0,Focused-Buyer,1,Weekend-Shopper
12916,1,1,Low-Support,0,Focused-Buyer,1,Weekend-Shopper
17769,0,1,Low-Support,1,Broad-Explorer,1,Weekend-Shopper
14450,1,1,Low-Support,0,Focused-Buyer,1,Weekend-Shopper
16085,0,1,Low-Support,1,Broad-Explorer,0,Weekday-Shopper
13659,1,0,High-Support,1,Broad-Explorer,1,Weekend-Shopper
15167,1,1,Low-Support,0,Focused-Buyer,1,Weekend-Shopper
15443,0,1,Low-Support,1,Broad-Explorer,1,Weekend-Shopper
14224,1,1,Low-Support,1,Broad-Explorer,1,Weekend-Shopper
13742,0,0,High-Support,1,Broad-Explorer,1,Weekend-Shopper
17673,0,1,Low-Support,1,Broad-Explorer,0,Weekday-Shopper
12727,0,1,Low-Support,0,Focused-Buyer,0,Weekday-Shopper
14068,1,1,Low-Support,0,Focused-Buyer,1,Weekend-Shopper
13068,0,1,Low-Support,0,Focused-Buyer,0,Weekday-Shopper
14368,1,1,Low-Support,0,Focused-Buyer,0,Weekday-Shopper
15497,0,0,High-Support,0,Focused-Buyer,0,Weekday-Shopper
12559,1,1,Low-Support,0,Focused-Buyer,0,Weekday-Shopper
13819,1,1,Low-Support,0,Focused-Buyer,0,Weekday-Shopper
14501,0,1,Low-Support,0,Focused-Buyer,0,Weekday-Shopper
14782,1,0,High-Support,0,Focused-Buyer,0,Weekday-Shopper
17861,0,1,Low-Support,1,Broad-Explorer,0,Weekday-Shopper
14439,1,1,Low-Support,0,Focused-Buyer,0,Weekday-Shopper
18161,0,1,Low-Support,0,Focused-Buyer,0,Weekday-Shopper
15820,1,1,Low-Support,0,Focused-Buyer,0,Weekday-Shopper
18136,0,1,Low-Support,0,Focused-Buyer,0,Weekday-Shopper
16660,0,0,High-Support,0,Focused-Buyer,0,Weekday-Shopper
12693,1,1,Low-Support,0,Focused-Buyer,0,Weekday-Shopper
12625,1,1,Low-Support,0,Focused-Buyer,0,Weekday-Shopper
13396,0,1,Low-Support,0,Focused-Buyer,0,Weekday-Shopper
12935,0,0,High-Support,0,Focused-Buyer,0,Weekday-Shopper
16730,0,1,Low-Support,0,Focused-Buyer,0,Weekday-Shopper
14541,0,0,High-Support,0,Focused-Buyer,0,Weekday-Shopper
13551,1,0,High-Support,0,Focused-Buyer,0,Weekday-Shopper
12421,0,1,Low-Support,0,Focused-Buyer,1,Weekend-Shopper
15797,1,1,Low-Support,0,Focused-Buyer,0,Weekday-Shopper
15052,1,1,Low-Support,0,Focused-Buyer,0,Weekday-Shopper
14130,1,0,High-Support,1,Broad-Explorer,0,Weekday-Shopper
15222,1,1,Low-Support,0,Focused-Buyer,0,Weekday-Shopper
13615,1,1,Low-Support,0,Focused-Buyer,0,Weekday-Shopper
13901,0,1,Low-Support,1,Broad-Explorer,0,Weekday-Shopper
13158,1,0,High-Support,0,Focused-Buyer,0,Weekday-Shopper
14257,0,1,Low-Support,0,Focused-Buyer,0,Weekday-Shopper
15218,0,1,Low-Support,0,Focused-Buyer,0,Weekday-Shopper
15110,0,1,Low-Support,0,Focused-Buyer,0,Weekday-Shopper
14534,0,2,Serial-Canceller,1,Broad-Explorer,0,Weekday-Shopper
15967,0,1,Low-Support,0,Focused-Buyer,0,Weekday-Shopper
16757,1,1,Low-Support,0,Focused-Buyer,0,Weekday-Shopper
12854,0,1,Low-Support,0,Focused-Buyer,0,Weekday-Shopper
13815,0,1,Low-Support,1,Broad-Explorer,0,Weekday-Shopper
18008,0,1,Low-Support,0,Focused-Buyer,0,Weekday-Shopper
18277,0,1,Low-Support,0,Focused-Buyer,0,Weekday-Shopper
14389,0,2,Serial-Canceller,0,Focused-Buyer,0,Weekday-Shopper
13703,1,0,High-Support,0,Focused-Buyer,0,Weekday-Shopper
15339,0,1,Low-Support,0,Focused-Buyer,0,Weekday-Shopper
12744,0,1,Low-Support,1,Broad-Explorer,0,Weekday-Shopper
16222,1,1,Low-Support,1,Broad-Explorer,0,Weekday-Shopper
14341,0,1,Low-Support,0,Focused-Buyer,0,Weekday-Shopper
13168,0,0,High-Support,1,Broad-Explorer,0,Weekday-Shopper
16943,1,1,Low-Support,0,Focused-Buyer,0,Weekday-Shopper
17515,0,1,Low-Support,0,Focused-Buyer,0,Weekday-Shopper
17082,0,1,Low-Support,1,Broad-Explorer,1,Weekend-Shopper
14248,1,1,Low-Support,0,Focused-Buyer,0,Weekday-Shopper
12609,0,1,Low-Support,0,Focused-Buyer,0,Weekday-Shopper
13002,1,0,High-Support,0,Focused-Buyer,0,Weekday-Shopper
16133,0,2,Serial-Canceller,1,Broad-Explorer,0,Weekday-Shopper
13049,0,0,High-Support,0,Focused-Buyer,0,Weekday-Shopper
14548,1,1,Low-Support,0,Focused-Buyer,0,Weekday-Shopper
13405,0,0,High-Support,0,Focused-Buyer,0,Weekday-Shopper
14049,0,2,Serial-Canceller,1,Broad-Explorer,0,Weekday-Shopper
16043,0,0,High-Support,0,Focused-Buyer,0,Weekday-Shopper
15812,1,1,Low-Support,0,Focused-Buyer,0,Weekday-Shopper
13837,1,1,Low-Support,0,Focused-Buyer,0,Weekday-Shopper
17118,1,1,Low-Support,0,Focused-Buyer,0,Weekday-Shopper
14616,1,1,Low-Support,0,Focused-Buyer,0,Weekday-Shopper
14233,0,1,Low-Support,0,Focused-Buyer,0,Weekday-Shopper
17075,0,1,Low-Support,0,Focused-Buyer,0,Weekday-Shopper
16714,1,0,High-Support,0,Focused-Buyer,0,Weekday-Shopper
13098,0,2,Serial-Canceller,1,Broad-Explorer,0,Weekday-Shopper
17027,0,1,Low-Support,1,Broad-Explorer,0,Weekday-Shopper
12591,1,1,Low-Support,0,Focused-Buyer,0,Weekday-Shopper
17786,0,1,Low-Support,0,Focused-Buyer,0,Weekday-Shopper
16124,1,3,High-Returner,0,Focused-Buyer,0,Weekday-Shopper
16409,0,0,High-Support,1,Broad-Explorer,0,Weekday-Shopper
13754,1,0,High-Support,0,Focused-Buyer,0,Weekday-Shopper
15227,0,0,High-Support,0,Focused-Buyer,0,Weekday-Shopper
12997,0,1,Low-Support,0,Focused-Buyer,0,Weekday-Shopper
15215,0,3,High-Returner,0,Focused-Buyer,0,Weekday-Shopper
16918,0,1,Low-Support,0,Focused-Buyer,0,Weekday-Shopper
16882,0,1,Low-Support,0,Focused-Buyer,0,Weekday-Shopper
14442,0,0,High-Support,0,Focused-Buyer,0,Weekday-Shopper
16496,0,1,Low-Support,0,Focused-Buyer,0,Weekday-Shopper
12764,1,1,Low-Support,0,Focused-Buyer,0,Weekday-Shopper
17311,0,1,Low-Support,0,Focused-Buyer,0,Weekday-Shopper
15910,0,1,Low-Support,1,Broad-Explorer,0,Weekday-Shopper
16949,0,1,Low-Support,0,Focused-Buyer,1,Weekend-Shopper
14970,0,0,High-Support,0,Focused-Buyer,1,Weekend-Shopper
14701,0,2,Serial-Canceller,1,Broad-Explorer,0,Weekday-Shopper
12645,0,1,Low-Support,0,Focused-Buyer,0,Weekday-Shopper
12468,1,1,Low-Support,0,Focused-Buyer,1,Weekend-Shopper
16767,0,0,High-Support,1,Broad-Explorer,0,Weekday-Shopper
14738,0,1,Low-Support,0,Focused-Buyer,0,Weekday-Shopper
17540,0,1,Low-Support,0,Focused-Buyer,0,Weekday-Shopper
14239,0,0,High-Support,0,Focused-Buyer,0,Weekday-Shopper
18125,0,1,Low-Support,1,Broad-Explorer,0,Weekday-Shopper
13328,1,1,Low-Support,0,Focused-Buyer,0,Weekday-Shopper
15549,0,0,High-Support,1,Broad-Explorer,0,Weekday-Shopper
15864,0,1,Low-Support,0,Focused-Buyer,0,Weekday-Shopper
14662,0,1,Low-Support,1,Broad-Explorer,0,Weekday-Shopper
17180,0,0,High-Support,0,Focused-Buyer,0,Weekday-Shopper
15057,1,1,Low-Support,0,Focused-Buyer,0,Weekday-Shopper
12574,1,1,Low-Support,0,Focused-Buyer,0,Weekday-Shopper
13330,1,0,High-Support,0,Focused-Buyer,0,Weekday-Shopper
13552,0,2,Serial-Canceller,0,Focused-Buyer,0,Weekday-Shopper
12853,1,1,Low-Support,0,Focused-Buyer,0,Weekday-Shopper
13538,0,0,High-Support,0,Focused-Buyer,0,Weekday-Shopper
16755,1,1,Low-Support,1,Broad-Explorer,0,Weekday-Shopper
14133,1,1,Low-Support,0,Focused-Buyer,0,Weekday-Shopper
16523,0,1,Low-Support,1,Broad-Explorer,0,Weekday-Shopper
14659,0,1,Low-Support,1,Broad-Explorer,0,Weekday-Shopper
13141,0,1,Low-Support,1,Broad-Explorer,0,Weekday-Shopper
15365,0,2,Serial-Canceller,0,Focused-Buyer,0,Weekday-Shopper
13707,1,1,Low-Support,0,Focused-Buyer,0,Weekday-Shopper
13709,0,0,High-Support,1,Broad-Explorer,0,Weekday-Shopper
17329,0,0,High-Support,0,Focused-Buyer,0,Weekday-Shopper
14805,0,0,High-Support,0,Focused-Buyer,1,Weekend-Shopper
16897,1,1,Low-Support,0,Focused-Buyer,1,Weekend-Shopper
15579,0,0,High-Support,0,Focused-Buyer,1,Weekend-Shopper
14595,0,1,Low-Support,0,Focused-Buyer,0,Weekday-Shopper
13161,1,1,Low-Support,0,Focused-Buyer,1,Weekend-Shopper
15415,1,1,Low-Support,0,Focused-Buyer,1,Weekend-Shopper
17431,1,1,Low-Support,0,Focused-Buyer,1,Weekend-Shopper
17463,0,0,High-Support,1,Broad-Explorer,1,Weekend-Shopper
14502,0,1,Low-Support,1,Broad-Explorer,1,Weekend-Shopper
12528,0,0,High-Support,0,Focused-Buyer,0,Weekday-Shopper
15448,1,1,Low-Support,0,Focused-Buyer,0,Weekday-Shopper
17314,0,1,Low-Support,1,Broad-Explorer,0,Weekday-Shopper
17373,0,0,High-Support,0,Focused-Buyer,0,Weekday-Shopper
18145,0,1,Low-Support,1,Broad-Explorer,1,Weekend-Shopper
14467,0,1,Low-Support,0,Focused-Buyer,0,Weekday-Shopper
12908,0,3,High-Returner,0,Focused-Buyer,0,Weekday-Shopper
15144,0,0,High-Support,1,Broad-Explorer,0,Weekday-Shopper
14776,0,2,Serial-Canceller,0,Focused-Buyer,0,Weekday-Shopper
16403,1,3,High-Returner,0,Focused-Buyer,0,Weekday-Shopper
16407,0,0,High-Support,0,Focused-Buyer,1,Weekend-Shopper
17619,1,1,Low-Support,1,Broad-Explorer,0,Weekday-Shopper
12778,0,1,Low-Support,0,Focused-Buyer,0,Weekday-Shopper
17256,1,1,Low-Support,0,Focused-Buyer,0,Weekday-Shopper
17604,1,0,High-Support,0,Focused-Buyer,0,Weekday-Shopper
14006,1,1,Low-Support,0,Focused-Buyer,0,Weekday-Shopper
13600,1,1,Low-Support,0,Focused-Buyer,0,Weekday-Shopper
15058,0,1,Low-Support,1,Broad-Explorer,0,Weekday-Shopper
17147,0,0,High-Support,0,Focused-Buyer,0,Weekday-Shopper
13881,0,1,Low-Support,0,Focused-Buyer,0,Weekday-Shopper
16612,0,0,High-Support,0,Focused-Buyer,0,Weekday-Shopper
14627,1,3,High-Returner,0,Focused-Buyer,0,Weekday-Shopper
17356,1,1,Low-Support,0,Focused-Buyer,0,Weekday-Shopper
12477,0,1,Low-Support,1,Broad-Explorer,0,Weekday-Shopper
12836,0,1,Low-Support,1,Broad-Explorer,0,Weekday-Shopper
13939,0,0,High-Support,0,Focused-Buyer,0,Weekday-Shopper
16745,0,1,Low-Support,1,Broad-Explorer,0,Weekday-Shopper
13606,0,1,Low-Support,0,Focused-Buyer,1,Weekend-Shopper
13494,1,0,High-Support,0,Focused-Buyer,0,Weekday-Shopper
12929,1,1,Low-Support,0,Focused-Buyer,0,Weekday-Shopper
16419,1,1,Low-Support,0,Focused-Buyer,0,Weekday-Shopper
17035,1,1,Low-Support,0,Focused-Buyer,0,Weekday-Shopper
15203,0,1,Low-Support,0,Focused-Buyer,0,Weekday-Shopper
16515,0,1,Low-Support,0,Focused-Buyer,0,Weekday-Shopper
12373,1,1,Low-Support,0,Focused-Buyer,0,Weekday-Shopper
18202,1,0,High-Support,0,Focused-Buyer,0,Weekday-Shopper
12775,0,1,Low-Support,0,Focused-Buyer,0,Weekday-Shopper
14549,1,1,Low-Support,1,Broad-Explorer,0,Weekday-Shopper
15981,0,1,Low-Support,0,Focused-Buyer,0,Weekday-Shopper
16110,0,1,Low-Support,1,Broad-Explorer,0,Weekday-Shopper
17376,0,1,Low-Support,0,Focused-Buyer,0,Weekday-Shopper
13110,0,1,Low-Support,0,Focused-Buyer,0,Weekday-Shopper
16716,1,3,High-Returner,0,Focused-Buyer,0,Weekday-Shopper
12676,0,1,Low-Support,0,Focused-Buyer,0,Weekday-Shopper
15940,1,3,High-Returner,0,Focused-Buyer,0,Weekday-Shopper
15971,0,1,Low-Support,0,Focused-Buyer,0,Weekday-Shopper
14665,0,2,Serial-Canceller,0,Focused-Buyer,0,Weekday-Shopper
14457,1,1,Low-Support,0,Focused-Buyer,0,Weekday-Shopper
15589,1,1,Low-Support,0,Focused-Buyer,0,Weekday-Shopper
14411,1,1,Low-Support,0,Focused-Buyer,0,Weekday-Shopper
17560,1,0,High-Support,0,Focused-Buyer,0,Weekday-Shopper
15226,1,1,Low-Support,0,Focused-Buyer,0,Weekday-Shopper
14460,1,0,High-Support,0,Focused-Buyer,0,Weekday-Shopper
16156,0,1,Low-Support,0,Focused-Buyer,0,Weekday-Shopper
13728,0,1,Low-Support,0,Focused-Buyer,0,Weekday-Shopper
14127,1,0,High-Support,0,Focused-Buyer,0,Weekday-Shopper
16378,1,1,Low-Support,0,Focused-Buyer,0,Weekday-Shopper
13894,0,0,High-Support,0,Focused-Buyer,0,Weekday-Shopper
13824,0,1,Low-Support,0,Focused-Buyer,0,Weekday-Shopper
18250,1,1,Low-Support,0,Focused-Buyer,0,Weekday-Shopper
15270,0,1,Low-Support,0,Focused-Buyer,0,Weekday-Shopper
14188,0,1,Low-Support,0,Focused-Buyer,0,Weekday-Shopper
18017,0,1,Low-Support,0,Focused-Buyer,0,Weekday-Shopper
15421,0,1,Low-Support,0,Focused-Buyer,0,Weekday-Shopper
17446,1,1,Low-Support,0,Focused-Buyer,0,Weekday-Shopper
12414,1,0,High-Support,0,Focused-Buyer,0,Weekday-Shopper
14798,0,1,Low-Support,0,Focused-Buyer,0,Weekday-Shopper
12990,0,0,High-Support,0,Focused-Buyer,0,Weekday-Shopper
12350,1,0,High-Support,0,Focused-Buyer,0,Weekday-Shopper
16992,0,0,High-Support,0,Focused-Buyer,0,Weekday-Shopper
17337,1,1,Low-Support,1,Broad-Explorer,0,Weekday-Shopper
16405,1,1,Low-Support,0,Focused-Buyer,0,Weekday-Shopper
17071,0,1,Low-Support,0,Focused-Buyer,0,Weekday-Shopper
13873,1,1,Low-Support,0,Focused-Buyer,0,Weekday-Shopper
17362,1,0,High-Support,0,Focused-Buyer,0,Weekday-Shopper
13394,0,1,Low-Support,1,Broad-Explorer,0,Weekday-Shopper
12502,1,1,Low-Support,1,Broad-Explorer,0,Weekday-Shopper
16333,0,1,Low-Support,0,Focused-Buyer,0,Weekday-Shopper
16030,1,1,Low-Support,0,Focused-Buyer,0,Weekday-Shopper
14044,0,1,Low-Support,1,Broad-Explorer,1,Weekend-Shopper
13800,1,1,Low-Support,0,Focused-Buyer,0,Weekday-Shopper
17672,0,1,Low-Support,1,Broad-Explorer,0,Weekday-Shopper
12464,0,1,Low-Support,0,Focused-Buyer,0,Weekday-Shopper
13581,1,1,Low-Support,0,Focused-Buyer,0,Weekday-Shopper
14540,0,1,Low-Support,0,Focused-Buyer,1,Weekend-Shopper
13539,0,1,Low-Support,0,Focused-Buyer,0,Weekday-Shopper
15885,1,1,Low-Support,0,Focused-Buyer,0,Weekday-Shopper
14497,1,1,Low-Support,0,Focused-Buyer,0,Weekday-Shopper
17507,1,1,Low-Support,1,Broad-Explorer,0,Weekday-Shopper
13208,0,1,Low-Support,1,Broad-Explorer,0,Weekday-Shopper
17334,1,1,Low-Support,0,Focused-Buyer,0,Weekday-Shopper
13871,0,0,High-Support,1,Broad-Explorer,0,Weekday-Shopper
16938,0,1,Low-Support,1,Broad-Explorer,1,Weekend-Shopper
12754,1,0,High-Support,0,Focused-Buyer,0,Weekday-Shopper
12410,1,0,High-Support,0,Focused-Buyer,0,Weekday-Shopper
17929,0,1,Low-Support,0,Focused-Buyer,0,Weekday-Shopper
14778,1,0,High-Support,0,Focused-Buyer,0,Weekday-Shopper
17517,1,1,Low-Support,0,Focused-Buyer,0,Weekday-Shopper
17226,1,0,High-Support,0,Focused-Buyer,0,Weekday-Shopper
13137,0,0,High-Support,1,Broad-Explorer,1,Weekend-Shopper
13725,0,2,Serial-Canceller,0,Focused-Buyer,0,Weekday-Shopper
13309,0,1,Low-Support,0,Focused-Buyer,0,Weekday-Shopper
12842,0,1,Low-Support,0,Focused-Buyer,0,Weekday-Shopper
16109,1,0,High-Support,0,Focused-Buyer,0,Weekday-Shopper
17291,1,1,Low-Support,0,Focused-Buyer,0,Weekday-Shopper
15090,1,1,Low-Support,0,Focused-Buyer,0,Weekday-Shopper
15199,0,1,Low-Support,0,Focused-Buyer,0,Weekday-Shopper
13911,0,1,Low-Support,1,Broad-Explorer,0,Weekday-Shopper
14194,0,2,Serial-Canceller,1,Broad-Explorer,0,Weekday-Shopper
14842,0,2,Serial-Canceller,1,Broad-Explorer,0,Weekday-Shopper
13584,1,1,Low-Support,0,Focused-Buyer,1,Weekend-Shopper
17105,1,1,Low-Support,1,Broad-Explorer,1,Weekend-Shopper
14438,1,0,High-Support,0,Focused-Buyer,1,Weekend-Shopper
12956,1,1,Low-Support,0,Focused-Buyer,1,Weekend-Shopper
15781,0,1,Low-Support,0,Focused-Buyer,0,Weekday-Shopper
14410,0,2,Serial-Canceller,1,Broad-Explorer,0,Weekday-Shopper
14600,1,1,Low-Support,0,Focused-Buyer,0,Weekday-Shopper
